Student ID,Student Name,Age,Gender,State/City,School/Institution Name,Education Level,Stream/Field of Study,Marks Percentage,No. of Students in Class,Scholarship Status
SID4449,Pooja,20.0,Female,Bangalore,School_11,Postgraduate,Science,64.12,26,Yes
SID4450,Simran,13.0,Others,Bangalore,School_22,Secondary,,63.13,23,Yes
SID4451,Pooja,20.0,Female,Ahmedabad,School_32,Primary,,77.1,23,No
SID4452,Karan,18.0,Male,Ahmedabad,School_13,Higher Secondary,Arts,38.53,58,No
SID4453,Ishita,16.0,Male,Lucknow,School_66,Secondary,,92.57,44,Yes
SID4454,Rohan,,Male,Bangalore,School_69,Postgraduate,Engineering,76.64,34,Yes
SID4455,Simran,13.0,Female,Pune,School_6,Secondary,,50.58,58,Yes
SID4456,Neha,11.0,Others,Chennai,School_45,Undergraduate,Commerce,59.85,58,No
SID4457,Pooja,10.0,Male,Pune,School_28,Postgraduate,Medical,77.46,57,Yes
SID4458,Simran,24.0,Others,Bangalore,School_73,Higher Secondary,Arts,96.47,33,No
SID4459,Neha,20.0,Female,Chennai,School_67,Undergraduate,Science,96.18,29,No
SID4460,Aarav,12.0,Male,Mumbai,School_57,Primary,,69.87,42,No
SID4461,Ishita,20.0,Male,Hyderabad,School_24,Primary,,41.6,20,No
SID4462,Karan,13.0,Male,Lucknow,School_66,Primary,,58.18,39,No
SID4463,Ishita,7.0,Others,Delhi,School_14,Higher Secondary,Engineering,85.44,45,No
SID4464,Simran,21.0,Female,Chennai,School_87,Higher Secondary,Science,59.78,29,No
SID4465,Aditya,20.0,Male,Bangalore,School_23,Higher Secondary,Science,,45,No
SID4466,Ishita,12.0,Female,Pune,School_16,Secondary,,69.04,30,No
SID4467,Priya,10.0,Female,Chennai,School_41,Postgraduate,Arts,96.87,54,Yes
SID4468,Aryan,17.0,Male,Ahmedabad,School_51,Higher Secondary,Engineering,66.77,50,No
SID4469,Rohan,,Female,Pune,School_22,Postgraduate,Science,65.33,47,No
SID4470,Aryan,23.0,Female,Ahmedabad,School_96,Primary,,63.98,23,No
SID4471,Rohan,14.0,Female,Ahmedabad,School_63,Undergraduate,Medical,68.75,24,No
SID4472,Pooja,17.0,Female,Hyderabad,School_74,Secondary,,73.27,58,No
SID4473,Neha,8.0,Mle,Mumbai,School_76,Primary,,72.95,38,No
SID4474,Simran,23.0,Female,Jaipur,School_33,Higher Secondary,Science,81.23,57,Yes
SID4475,Ishita,21.0,Others,Bangalore,School_64,Postgraduate,Science,45.78,48,Yes
SID4476,Simran,6.0,Others,Kolkata,School_78,Postgraduate,Medical,73.31,34,Yes
SID4477,Karan,22.0,Others,Bangalore,School_65,Primary,,78.59,26,Yes
SID4478,Aarav,8.0,Others,Jaipur,School_67,Primary,,74.69,53,No
SID4479,Neha,10.0,Others,Kolkata,School_79,Undergraduate,Commerce,62.3,30,No
SID4480,Rohan,7.0,Male,Lucknow,School_20,Secondary,,91.81,25,Yes
SID4481,Aryan,10.0,Female,Pune,School_13,Undergraduate,Engineering,93.58,21,Yes
SID4482,Rohan,15.0,Female,Chennai,School_33,Higher Secondary,Medical,47.75,30,No
SID4483,Karan,,Male,Kolkata,School_62,Primary,,79.05,31,No
SID4484,Neha,14.0,Female,Ahmedabad,School_83,Undergraduate,Engineering,69.72,27,Yes
SID4485,Aryan,18.0,Female,Jaipur,School_29,Secondary,,77.29,28,Yes
SID4486,Karan,9.0,Others,Chennai,School_18,Higher Secondary,Arts,96.29,26,No
SID4487,Aryan,10.0,Female,Pune,School_24,Higher Secondary,Medical,54.82,34,Yes
SID4488,Pooja,20.0,Others,Delhi,School_87,Undergraduate,Engineering,36.69,49,Yes
SID4489,Pooja,8.0,Male,Delhi,School_37,Higher Secondary,Arts,56.14,57,No
SID4490,Karan,,Others,Jaipur,School_78,Undergraduate,Science,45.24,43,No
SID4491,Pooja,19.0,Male,Lucknow,School_67,Primary,,98.64,59,Yes
SID4492,Simran,18.0,Others,Kolkata,School_68,Postgraduate,Medical,88.49,42,No
SID4493,Neha,18.0,Others,Jaipur,School_16,Undergraduate,Medical,80.61,44,No
SID4494,Karan,15.0,Female,Hyderabad,School_24,Undergraduate,Arts,64.72,39,No
SID4495,Simran,21.0,Female,Lucknow,School_11,Undergraduate,Arts,49.86,37,No
SID4496,Aarav,13.0,Others,Chennai,School_71,Postgraduate,Arts,57.64,43,Yes
SID4497,Simran,22.0,Male,Bangalore,School_46,Primary,,43.67,36,No
SID4498,Aditya,18.0,Female,Pune,School_12,Undergraduate,Medical,37.87,53,Yes
SID4499,Karan,23.0,Others,Bangalore,School_25,Undergraduate,Engineering,51.82,31,Yes
SID4500,Neha,10.0,Male,Ahmedabad,School_52,Undergraduate,Engineering,79.61,40,Yes
SID4501,Karan,18.0,Male,Ahmedabad,School_80,Higher Secondary,Engineering,49.45,45,No
SID4502,Aarav,10.0,Male,Mumbai,School_32,Higher Secondary,Science,54.45,21,No
SID4503,Pooja,20.0,Male,Pune,School_63,Higher Secondary,Medical,95.71,53,Yes
SID4504,Karan,22.0,Female,Jaipur,School_43,Postgraduate,Engineering,59.72,50,Yes
SID4505,Simran,19.0,Female,Chennai,School_63,Postgraduate,Engineering,36.26,38,Yes
SID4506,Ishita,16.0,Others,Kolkata,School_92,Undergraduate,Arts,54.75,33,No
SID4507,Karan,15.0,Others,Hyderabad,School_87,Undergraduate,Science,97.29,23,No
SID4508,Aarav,13.0,Male,Chennai,School_82,Undergraduate,Arts,96.63,38,Yes
SID4509,Priya,9.0,Others,Hyderabad,School_65,Higher Secondary,Commerce,94.83,43,No
SID4510,Priya,15.0,Male,Hyderabad,School_91,Undergraduate,Arts,,25,Yes
SID4511,Karan,21.0,Others,Jaipur,School_94,Higher Secondary,Science,69.06,43,No
SID4512,Priya,7.0,Female,Bangalore,School_16,Secondary,,63.7,30,Yes
SID4513,Aditya,22.0,Female,Hyderabad,School_3,Primary,,84.39,47,No
SID4514,Simran,6.0,Male,Lucknow,School_86,Higher Secondary,Medical,71.22,55,No
SID4515,Simran,10.0,Male,Mumbai,School_31,Undergraduate,Medical,47.69,27,Yes
SID4516,Ishita,21.0,Others,Pune,School_6,Primary,,95.24,57,Yes
SID4517,Aryan,,Male,Delhi,School_34,Higher Secondary,Science,73.7,31,No
SID4518,Rohan,13.0,Others,Hyderabad,School_89,Primary,,46.55,45,Yes
SID4519,Rohan,6.0,Male,Kolkata,School_5,Secondary,,44.63,37,Yes
SID4520,Aryan,23.0,Male,Kolkata,School_93,Secondary,,50.9,60,Yes
SID4521,Simran,,Male,Delhi,School_53,Secondary,,46.17,48,No
SID4522,Simran,14.0,Male,Kolkata,School_23,Higher Secondary,Science,85.53,33,No
SID4523,Pooja,24.0,Others,Chennai,School_56,Higher Secondary,Commerce,95.35,49,Yes
SID4524,Pooja,12.0,Female,Jaipur,School_29,Postgraduate,Science,72.14,35,Yes
SID4525,Neha,9.0,Male,Delhi,School_60,Higher Secondary,Engineering,85.56,40,Yes
SID4526,Neha,19.0,Male,Ahmedabad,School_54,Undergraduate,Commerce,56.53,50,Yes
SID4527,Aryan,12.0,Male,Kolkata,School_71,Postgraduate,Engineering,46.7,55,Yes
SID4528,Aryan,20.0,Female,Lucknow,School_3,Postgraduate,Engineering,54.15,60,Yess
SID4529,Aditya,19.0,Female,Ahmedabad,School_52,Primary,,98.92,58,No
SID4530,Rohan,19.0,Female,Chennai,School_56,Postgraduate,Medical,78.41,53,No
SID4531,Pooja,21.0,Female,Hyderabad,School_18,Secondary,,81.25,21,No
SID4532,Aarav,21.0,Female,Chennai,School_20,Undergraduate,Commerce,70.87,23,Yes
SID4533,Aditya,,Male,Mumbai,School_51,Secondary,,95.69,45,No
SID4534,Ishita,19.0,Mle,Jaipur,School_78,Secondary,,36.39,49,No
SID4535,Karan,11.0,Male,Kolkata,School_42,Postgraduate,Science,53.46,56,Yes
SID4536,Priya,8.0,Male,Mumbai,School_53,Postgraduate,Arts,40.25,30,No
SID4537,Rohan,7.0,Female,Ahmedabad,School_12,Postgraduate,Medical,71.9,36,Yes
SID4538,Aarav,13.0,Male,Chennai,School_75,Primary,,79.49,44,Yes
SID4539,Rohan,10.0,Others,Ahmedabad,School_83,Higher Secondary,Commerce,73.77,53,Yes
SID4540,Simran,24.0,Male,Chennai,School_69,Postgraduate,Medical,88.59,45,Yes
SID4541,Aarav,24.0,Female,Lucknow,School_52,Secondary,,,33,No
SID4542,Aarav,10.0,Female,Delhi,School_76,Postgraduate,Arts,78.9,56,Yes
SID4543,Rohan,10.0,Female,Mumbai,School_26,Higher Secondary,Medical,99.63,56,Yes
SID4544,Neha,11.0,Others,Pune,School_81,Secondary,,59.16,37,Yes
SID4545,Priya,15.0,Male,Pune,School_41,Higher Secondary,Science,41.76,49,Yes
SID4546,Priya,19.0,Others,Mumbai,School_92,Secondary,,88.84,51,No
SID4547,Simran,15.0,Others,Ahmedabad,School_24,Secondary,,81.79,27,No
SID4548,Simran,17.0,Female,Jaipur,School_18,Higher Secondary,Engineering,86.43,36,No
SID4549,Simran,24.0,Female,Kolkata,School_12,Secondary,,98.63,50,No
SID4550,Karan,20.0,Female,Ahmedabad,School_95,Postgraduate,Science,94.3,41,Yes
SID4551,Rohan,11.0,Female,Lucknow,School_92,Primary,,58.24,42,Yes
SID4552,Simran,22.0,Others,Ahmedabad,School_27,Primary,,37.1,34,No
SID4553,Aryan,19.0,Male,Ahmedabad,School_85,Undergraduate,Science,87.56,49,Yes
SID4554,Aditya,19.0,Others,Bangalore,School_45,Primary,,69.65,58,No
SID4555,Karan,24.0,Male,Pune,School_44,Higher Secondary,Engineering,51.5,60,Yes
SID4556,Neha,16.0,Male,Mumbai,School_83,Primary,,37.66,36,No
SID4557,Karan,8.0,Male,Mumbai,School_2,Secondary,,38.55,44,No
SID4558,Ishita,14.0,Male,Jaipur,School_89,Postgraduate,Science,90.74,58,No
SID4559,Aditya,19.0,Others,Lucknow,School_69,Postgraduate,Commerce,65.7,28,No
SID4560,Ishita,6.0,Others,Delhi,School_18,Secondary,,61.76,60,Yes
SID4561,Ishita,8.0,Male,Pune,School_50,Primary,,48.15,59,No
SID4562,Rohan,15.0,Male,Jaipur,School_59,Primary,,59.79,21,Yes
SID4563,Aryan,16.0,Female,Bangalore,School_74,Secondary,,75.9,56,No
SID4564,Rohan,24.0,Female,Delhi,School_77,Undergraduate,Medical,70.04,39,No
SID4565,Priya,24.0,Others,Mumbai,School_63,Primary,,84.98,33,No
SID4566,Aryan,10.0,Male,Ahmedabad,School_47,Primary,,94.29,31,Yes
SID4567,Priya,18.0,Others,Lucknow,School_84,Postgraduate,Arts,65.5,30,No
SID4568,Neha,,Male,Lucknow,School_62,Undergraduate,Arts,55.19,47,Yes
SID4569,Aarav,22.0,Female,Ahmedabad,School_85,Postgraduate,Arts,42.99,30,No
SID4570,Rohan,16.0,Female,Pune,School_77,Secondary,,52.79,21,No
SID4571,Ishita,19.0,Female,Kolkata,School_68,Primary,,98.19,28,Yes
SID4572,Priya,20.0,Female,Delhi,School_24,Undergraduate,Arts,37.8,28,Yes
SID4573,Aarav,22.0,Male,Ahmedabad,School_52,Secondary,,,37,Yes
SID4574,Aryan,9.0,Female,Bangalore,School_92,Higher Secondary,Medical,45.51,40,Yes
SID4575,Aryan,9.0,Female,Ahmedabad,School_40,Postgraduate,Medical,79.82,37,No
SID4576,Neha,21.0,Male,Delhi,School_22,Primary,,61.28,25,Yes
SID4577,Karan,11.0,Others,Mumbai,School_32,Higher Secondary,Commerce,43.63,51,No
SID4578,Rohan,12.0,Male,Jaipur,School_27,Postgraduate,Arts,52.34,29,Yes
SID4579,Karan,7.0,Female,Delhi,School_53,Postgraduate,Engineering,39.43,24,No
SID4580,Simran,18.0,Female,Hyderabad,School_49,Postgraduate,Medical,52.08,50,No
SID4581,Aarav,20.0,Female,Jaipur,School_59,Secondary,,70.15,31,Yes
SID4582,Rohan,9.0,Others,Lucknow,School_32,Primary,,85.68,51,Yes
SID4583,Aryan,20.0,Male,Ahmedabad,School_11,Undergraduate,Arts,79.57,35,Yes
SID4584,Aryan,23.0,Male,Mumbai,School_75,Higher Secondary,Commerce,50.62,24,No
SID4585,Neha,11.0,Male,Delhi,School_6,Higher Secondary,Engineering,82.23,26,Yes
SID4586,Pooja,11.0,Male,Delhi,School_32,Higher Secondary,Arts,46.54,32,No
SID4587,Neha,6.0,Male,Pune,School_42,Secondary,,64.26,44,No
SID4588,Aarav,,Female,Hyderabad,School_87,Secondary,,72.44,36,Yes
SID4589,Aditya,17.0,Male,Chennai,School_9,Higher Secondary,Medical,77.33,39,Yes
SID4590,Rohan,11.0,Male,Kolkata,School_78,Secondary,,70.38,23,No
SID4591,Aryan,6.0,Female,Pune,School_56,Secondary,,70.13,24,Yes
SID4592,Aryan,9.0,Male,Bangalore,School_58,Undergraduate,Medical,55.32,55,No
SID4593,Neha,14.0,Female,Ahmedabad,School_56,Undergraduate,Engineering,51.39,36,No
SID4594,Rohan,17.0,Male,Mumbai,School_46,Primary,,96.53,25,Yes
SID4595,Karan,11.0,Others,Lucknow,School_56,Higher Secondary,Commerce,51.3,52,Yes
SID4596,Neha,13.0,Male,Ahmedabad,School_7,Secondary,,63.88,40,Yes
SID4597,Priya,15.0,Others,Mumbai,School_4,Primary,,96.76,49,No
SID4598,Aarav,11.0,Female,Pune,School_73,Postgraduate,Science,,24,Yes
SID4599,Aarav,6.0,Male,Delhi,School_83,Primary,,60.08,53,Yes
SID4600,Aryan,,Male,Delhi,School_76,Secondary,,85.32,29,No
SID4601,Simran,24.0,Female,Lucknow,School_5,Postgraduate,Commerce,71.31,38,Yes
SID4602,Ishita,9.0,Female,Bangalore,School_82,Secondary,,79.88,37,No
SID4603,Aarav,6.0,Female,Ahmedabad,School_60,Postgraduate,Medical,86.31,39,Yes
SID4604,Karan,14.0,Female,Jaipur,School_57,Higher Secondary,Medical,89.98,49,No
SID4605,Pooja,24.0,Others,Bangalore,School_89,Primary,,,43,Yes
SID4606,Aryan,,Others,Chennai,School_76,Secondary,,99.71,49,No
SID4607,Aryan,16.0,Others,Ahmedabad,School_45,Higher Secondary,Science,72.01,38,No
SID4608,Aarav,13.0,Male,Lucknow,School_66,Secondary,,68.92,44,Yes
SID4609,Priya,11.0,Male,Mumbai,School_42,Primary,,64.8,40,No
SID4610,Aryan,14.0,Others,Hyderabad,School_5,Undergraduate,Medical,72.3,32,No
SID4611,Karan,21.0,Female,Hyderabad,School_84,Higher Secondary,Commerce,91.71,20,Yes
SID4612,Neha,14.0,Female,Chennai,School_87,Undergraduate,Medical,83.7,41,No
SID4613,Aarav,15.0,Male,Delhi,School_57,Undergraduate,Arts,53.74,52,No
SID4614,Neha,13.0,Male,Pune,School_64,Secondary,,58.48,27,Yes
SID4615,Karan,11.0,Others,Chennai,School_66,Undergraduate,Arts,79.98,22,No
SID4616,Aditya,21.0,Male,Ahmedabad,School_59,Undergraduate,Medical,99.67,48,No
SID4617,Neha,,Male,Bangalore,School_77,Primary,,55.61,39,No
SID4618,Neha,24.0,Others,Ahmedabad,School_96,Primary,,38.61,32,No
SID4619,Priya,,Male,Ahmedabad,School_86,Higher Secondary,Engineering,89.44,36,Yes
SID4620,Rohan,14.0,Male,Delhi,School_55,Secondary,,97.27,36,No
SID4621,Simran,24.0,Others,Ahmedabad,School_63,Postgraduate,Engineering,54.78,39,No
SID4622,Aarav,15.0,Others,Mumbai,School_29,Undergraduate,Arts,44.41,25,Yes
SID4623,Simran,10.0,Male,Jaipur,School_26,Postgraduate,Engineering,89.26,42,No
SID4624,Priya,17.0,Others,Ahmedabad,School_87,Higher Secondary,Commerce,78.26,37,Yes
SID4625,Pooja,23.0,Others,Chennai,School_16,Primary,,82.89,36,No
SID4626,Aryan,13.0,Female,Delhi,School_49,Higher Secondary,Engineering,77.23,22,No
SID4627,Priya,15.0,Female,Lucknow,School_59,Primary,,85.61,52,Yes
SID4628,Ishita,9.0,Male,Delhi,School_2,Higher Secondary,Arts,42.88,47,No
SID4629,Rohan,14.0,Female,Mumbai,School_9,Primary,,94.64,46,No
SID4630,Rohan,8.0,Male,Pune,School_57,Higher Secondary,Medical,39.12,27,No
SID4631,Priya,8.0,Female,Delhi,School_34,Higher Secondary,Medical,96.6,51,No
SID4632,Aryan,10.0,Others,Hyderabad,School_91,Postgraduate,Arts,57.02,31,Yes
SID4633,Simran,21.0,Female,Kolkata,School_78,Higher Secondary,Medical,62.69,45,Yes
SID4634,Aarav,12.0,Female,Jaipur,School_89,Secondary,,81.77,29,Noo
SID4635,Simran,18.0,Female,Chennai,School_1,Higher Secondary,Engineering,90.74,29,No
SID4636,Rohan,10.0,Others,Ahmedabad,School_69,Postgraduate,Medical,44.5,48,No
SID4637,Aditya,8.0,Male,Kolkata,School_32,Secondary,,38.36,38,Noo
SID4638,Aarav,8.0,Female,Kolkata,School_93,Higher Secondary,Arts,68.39,26,Yes
SID4639,Ishita,19.0,Others,Lucknow,School_97,Undergraduate,Commerce,48.67,24,No
SID4640,Rohan,9.0,Others,Ahmedabad,School_48,Postgraduate,Commerce,87.57,36,Yes
SID4641,Aryan,23.0,Male,Pune,School_41,Undergraduate,Medical,38.17,25,Yes
SID4642,Ishita,6.0,Male,Ahmedabad,School_75,Undergraduate,Medical,54.45,35,No
SID4643,Simran,,Male,Jaipur,School_82,Secondary,,69.39,60,No
SID4644,Rohan,9.0,Female,Chennai,School_51,Higher Secondary,Arts,86.81,59,No
SID4645,Karan,19.0,Female,Delhi,School_2,Primary,,53.21,47,Yes
SID4646,Simran,,Male,Ahmedabad,School_78,Undergraduate,Medical,53.54,46,Yes
SID4647,Aarav,21.0,Female,Chennai,School_25,Primary,,82.41,37,Yes
SID4648,Karan,16.0,Female,Delhi,School_92,Secondary,,,21,Yess
SID4649,Ishita,,Male,Bangalore,School_24,Higher Secondary,Engineering,79.23,49,Yes
SID4650,Aryan,20.0,Others,Delhi,School_8,Postgraduate,Commerce,72.32,55,Yes
SID4651,Neha,9.0,Female,Mumbai,School_36,Primary,,63.49,37,Yes
SID4652,Ishita,10.0,Others,Bangalore,School_84,Secondary,,88.75,29,Yes
SID4653,Priya,15.0,Others,Jaipur,School_98,Postgraduate,Engineering,41.08,60,No
SID4654,Karan,12.0,Female,Chennai,School_30,Secondary,,96.36,34,Yess
SID4655,Simran,23.0,Others,Kolkata,School_85,Postgraduate,Arts,40.02,51,Yes
SID4656,Rohan,,Female,Chennai,School_85,Primary,,46.1,26,Yes
SID4657,Aarav,19.0,Others,Chennai,School_81,Undergraduate,Commerce,87.71,38,No
SID4658,Aditya,17.0,Male,Ahmedabad,School_79,Postgraduate,Engineering,48.85,42,Yes
SID4659,Priya,8.0,Female,Bangalore,School_35,Higher Secondary,Engineering,62.96,25,No
SID4660,Neha,16.0,Female,Kolkata,School_48,Undergraduate,Arts,41.17,23,No
SID4661,Aditya,17.0,Others,Jaipur,School_83,Higher Secondary,Science,48.27,42,No
SID4662,Aarav,12.0,Mle,Jaipur,School_95,Secondary,,65.91,36,No
SID4663,Pooja,,Male,Pune,School_8,Undergraduate,Science,65.47,37,Yes
SID4664,Simran,20.0,Female,Hyderabad,School_95,Secondary,,65.39,23,No
SID4665,Rohan,24.0,Male,Hyderabad,School_48,Higher Secondary,Commerce,77.69,45,Yes
SID4666,Pooja,10.0,Male,Delhi,School_54,Primary,,91.68,24,No
SID4667,Simran,24.0,Male,Lucknow,School_36,Higher Secondary,Engineering,35.07,50,No
SID4668,Aryan,19.0,Female,Chennai,School_23,Primary,,67.78,40,No
SID4669,Neha,22.0,Others,Jaipur,School_10,Undergraduate,Commerce,75.86,49,Yes
SID4670,Pooja,14.0,Others,Jaipur,School_19,Primary,,58.44,20,No
SID4671,Simran,13.0,Othrs,Hyderabad,School_9,Postgraduate,Science,44.63,56,Yes
SID4672,Priya,6.0,Female,Hyderabad,School_35,Secondary,,83.1,40,Yes
SID4673,Aditya,16.0,Others,Kolkata,School_77,Postgraduate,Engineering,75.13,60,No
SID4674,Aditya,19.0,Male,Delhi,School_76,Postgraduate,Commerce,86.32,47,Yes
SID4675,Priya,7.0,Others,Lucknow,School_21,Secondary,,56.27,57,No
SID4676,Neha,11.0,Male,Bangalore,School_32,Higher Secondary,Science,44.59,56,No
SID4677,Pooja,7.0,Male,Mumbai,School_7,Secondary,,45.22,54,Yes
SID4678,Karan,21.0,Female,Lucknow,School_62,Undergraduate,Commerce,55.58,41,No
SID4679,Simran,9.0,Female,Kolkata,School_47,Primary,,47.23,20,Noo
SID4680,Priya,21.0,Male,Ahmedabad,School_31,Postgraduate,Commerce,90.06,45,Yes
SID4681,Pooja,23.0,Female,Chennai,School_37,Postgraduate,Engineering,35.11,51,Yes
SID4682,Pooja,11.0,Others,Lucknow,School_13,Higher Secondary,Arts,95.91,40,No
SID4683,Karan,13.0,Female,Hyderabad,School_13,Undergraduate,Engineering,38.74,41,No
SID4684,Aditya,20.0,Others,Lucknow,School_14,Undergraduate,Arts,38.49,26,Yes
SID4685,Aarav,13.0,Female,Lucknow,School_49,Primary,,99.65,24,Yes
SID4686,Priya,9.0,Others,Kolkata,School_20,Higher Secondary,Commerce,50.46,52,Yes
SID4687,Aryan,19.0,Others,Jaipur,School_23,Undergraduate,Arts,62.39,25,Yes
SID4688,Aditya,20.0,Others,Hyderabad,School_45,Higher Secondary,Science,43.19,39,No
SID4689,Aditya,14.0,Others,Delhi,School_70,Secondary,,88.71,20,Yes
SID4690,Rohan,18.0,Others,Lucknow,School_19,Postgraduate,Commerce,57.6,52,Yes
SID4691,Pooja,18.0,Others,Ahmedabad,School_63,Primary,,52.16,37,No
SID4692,Simran,14.0,Male,Mumbai,School_35,Undergraduate,Commerce,38.0,20,No
SID4693,Aryan,12.0,Male,Mumbai,School_1,Secondary,,52.51,52,Yes
SID4694,Simran,17.0,Male,Hyderabad,School_90,Undergraduate,Science,87.25,39,No
SID4695,Pooja,8.0,Male,Chennai,School_46,Higher Secondary,Arts,74.11,45,No
SID4696,Priya,19.0,Female,Chennai,School_40,Secondary,,66.96,53,No
SID4697,Aditya,,Others,Pune,School_40,Higher Secondary,Commerce,47.75,57,Yes
SID4698,Rohan,8.0,Male,Pune,School_14,Secondary,,78.21,49,Yes
SID4699,Rohan,,Female,Hyderabad,School_23,Higher Secondary,Medical,72.37,29,No
SID4700,Simran,6.0,Female,Hyderabad,School_18,Undergraduate,Medical,50.0,56,No
SID4701,Ishita,22.0,Others,Lucknow,School_61,Undergraduate,Science,76.59,25,No
SID4702,Aryan,6.0,Male,Kolkata,School_11,Primary,,85.79,49,Yes
SID4703,Aryan,,Others,Jaipur,School_37,Primary,,95.57,37,No
SID4704,Neha,23.0,Male,Ahmedabad,School_22,Undergraduate,Science,85.47,20,No
SID4705,Rohan,20.0,Male,Pune,School_79,Secondary,,45.21,35,No
SID4706,Aarav,17.0,Female,Mumbai,School_25,Undergraduate,Science,93.42,30,No
SID4707,Aarav,7.0,Male,Kolkata,School_15,Postgraduate,Arts,90.36,22,No
SID4708,Simran,13.0,Female,Mumbai,School_15,Primary,,52.5,25,Yes
SID4709,Karan,15.0,Male,Lucknow,School_51,Primary,,74.65,56,Yes
SID4710,Aarav,16.0,Male,Bangalore,School_46,Postgraduate,Engineering,49.57,58,No
SID4711,Simran,16.0,Female,Bangalore,School_93,Undergraduate,Medical,89.42,36,No
SID4712,Simran,15.0,Others,Lucknow,School_97,Primary,,89.02,59,Yes
SID4713,Aditya,24.0,Male,Hyderabad,School_53,Primary,,63.98,45,No
SID4714,Neha,24.0,Male,Lucknow,School_2,Higher Secondary,Medical,36.05,47,Yes
SID4715,Neha,14.0,Female,Delhi,School_33,Postgraduate,Engineering,43.55,20,No
SID4716,Priya,20.0,Others,Jaipur,School_48,Secondary,,,42,Yes
SID4717,Ishita,17.0,Female,Hyderabad,School_46,Undergraduate,Commerce,60.63,58,No
SID4718,Priya,19.0,Female,Jaipur,School_50,Higher Secondary,Commerce,76.12,51,No
SID4719,Priya,23.0,Others,Pune,School_23,Secondary,,45.37,52,No
SID4720,Rohan,9.0,Female,Jaipur,School_4,Secondary,,64.04,46,Yes
SID4721,Pooja,9.0,Male,Chennai,School_85,Higher Secondary,Arts,87.57,43,Yes
SID4722,Simran,17.0,Others,Bangalore,School_44,Primary,,85.49,57,Yes
SID4723,Aryan,7.0,Female,Chennai,School_67,Secondary,,64.79,56,Yes
SID4724,Aarav,22.0,Male,Bangalore,School_79,Secondary,,44.97,56,Yes
SID4725,Aryan,11.0,Others,Pune,School_55,Undergraduate,Medical,98.75,37,Yes
SID4726,Aryan,10.0,Male,Mumbai,School_96,Undergraduate,Medical,38.69,43,Yes
SID4727,Neha,13.0,Male,Jaipur,School_51,Primary,,54.29,60,No
SID4728,Priya,18.0,Male,Lucknow,School_99,Primary,,88.51,54,Yes
SID4729,Aryan,,Female,Chennai,School_79,Undergraduate,Engineering,52.75,25,Noo
SID4730,Karan,18.0,Female,Mumbai,School_69,Postgraduate,Arts,61.12,25,No
SID4731,Aarav,7.0,Others,Kolkata,School_52,Undergraduate,Engineering,49.87,55,No
SID4732,Pooja,22.0,Female,Ahmedabad,School_45,Postgraduate,Arts,58.33,50,No
SID4733,Aarav,21.0,Male,Ahmedabad,School_14,Primary,,46.8,58,Yes
SID4734,Pooja,20.0,Others,Jaipur,School_65,Postgraduate,Engineering,91.38,39,Yes
SID4735,Neha,21.0,Others,Jaipur,School_98,Postgraduate,Medical,90.66,58,No
SID4736,Aryan,17.0,Others,Mumbai,School_40,Primary,,42.81,39,No
SID4737,Pooja,7.0,Others,Jaipur,School_20,Primary,,39.36,26,No
SID4738,Aarav,11.0,Others,Lucknow,School_31,Undergraduate,Science,66.3,22,No
SID4739,Pooja,20.0,Female,Chennai,School_31,Primary,,70.9,59,No
SID4740,Simran,12.0,Others,Bangalore,School_5,Postgraduate,Arts,76.65,45,No
SID4741,Simran,24.0,Others,Bangalore,School_9,Secondary,,44.54,47,No
SID4742,Pooja,13.0,Male,Kolkata,School_52,Higher Secondary,Engineering,92.05,31,Yes
SID4743,Pooja,18.0,Others,Hyderabad,School_25,Primary,,63.59,59,Yes
SID4744,Aryan,17.0,Male,Delhi,School_88,Undergraduate,Science,90.2,48,Yes
SID4745,Rohan,11.0,Others,Jaipur,School_62,Higher Secondary,Arts,67.92,30,Yes
SID4746,Aditya,21.0,Female,Hyderabad,School_75,Higher Secondary,Science,71.18,56,No
SID4747,Ishita,8.0,Male,Bangalore,School_12,Higher Secondary,Engineering,86.49,20,No
SID4748,Neha,8.0,Others,Lucknow,School_62,Undergraduate,Arts,62.42,41,No
SID4749,Pooja,24.0,Female,Mumbai,School_51,Secondary,,96.89,44,No
SID4750,Aarav,17.0,Female,Lucknow,School_47,Postgraduate,Commerce,93.05,20,No
SID4751,Aryan,10.0,Male,Kolkata,School_50,Secondary,,,56,No
SID4752,Rohan,8.0,Male,Jaipur,School_6,Primary,,43.99,40,No
